"COUNTRY","Country","SEX","Sex","COUNTRY_ORIGIN","Country of origin","ISC11_LEVEL","Level of education","ISC11P_CAT","Category of education","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"VUT","Vanuatu","T","Total","PL","Poland","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"VUT","Vanuatu","T","Total","PT","Portugal","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"VUT","Vanuatu","T","Total","SI","Slovenia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"VUT","Vanuatu","T","Total","SK","Slovak Republic","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"VUT","Vanuatu","T","Total","F1","Africa","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"VUT","Vanuatu","T","Total","O3","Oceania","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"VUT","Vanuatu","T","Total","AU","Australia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"VUT","Vanuatu","T","Total","NZ","New Zealand","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"VUT","Vanuatu","T","Total","S1","Asia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"VUT","Vanuatu","T","Total","IL","Israel","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"VUT","Vanuatu","T","Total","JP","Japan","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"VUT","Vanuatu","T","Total","KR","Korea, Republic of","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"VUT","Vanuatu","T","Total","TR","Turkey","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"VUT","Vanuatu","T","Total","W19","Rest of the World (non allocated geographically)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"VUT","Vanuatu","T","Total","W1_ESTIMATED_OECD","Total country of origin estimated for missing years  (UIS data)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"VUT","Vanuatu","T","Total","OECD","OECD total","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"M","Missing value; data cannot exist"
"VEN","Venezuela","T","Total","A2","North American countries","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","CA","Canada","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","US","United States","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","A9","Latin America & Carribean","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,1853,,
"VEN","Venezuela","T","Total","CL","Chile","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,42,,
"VEN","Venezuela","T","Total","MX","Mexico","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,31,,
"VEN","Venezuela","T","Total","E1","Europe ","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","AT","Austria","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","BE","Belgium","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","CH","Switzerland","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","CZ","Czech Republic","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","DE","Germany","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","DK","Denmark","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","EE","Estonia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","ES","Spain","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","FI","Finland","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","FR","France","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","GB","United Kingdom","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","GR","Greece","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","HU","Hungary","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","IE","Ireland","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","IS","Iceland","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","IT","Italy","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","LU","Luxembourg","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","LV","Latvia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","NL","Netherlands","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","NO","Norway","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","PL","Poland","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","PT","Portugal","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","SI","Slovenia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","SK","Slovak Republic","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","F1","Africa","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,55,,
"VEN","Venezuela","T","Total","O3","Oceania","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","AU","Australia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","NZ","New Zealand","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","S1","Asia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","IL","Israel","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","JP","Japan","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","KR","Korea, Republic of","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","TR","Turkey","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"VEN","Venezuela","T","Total","W19","Rest of the World (non allocated geographically)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,5,,
"VEN","Venezuela","T","Total","W1_ESTIMATED_OECD","Total country of origin estimated for missing years  (UIS data)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,1913,,
